schema_name,procedure_name,type_desc,create_date,modify_date,days_between_create_modify,source_availability,definition_length,definition_preview
dbo,SP_Archive_Appointment_Schedule,SQL_STORED_PROCEDURE,2017-03-02 00:03:29.107,2023-03-19 07:58:54.123,2208,Has Source,4694,"CREATE procedure [dbo].[SP_Archive_Appointment_Schedule]
as

Begin 
    begin
set identity_insert  [dbo].[AppSch_Appointment_Archive] on
insert into dbo.AppSch_Appointment_Archive([appt_no]
      ,[appointmentTypeId]
      ,[resourceId]
      ,[LocationID]
      ,[ins_no]
      ,[appt_phone]
      ,[appt_address]
      ,[appt_notes]
      ,[appt_date]
      ,[appt_start_time]
      ,[appt_end_time]
      ,[appt_cancel_ind]
      ,[appt_confirmed_ind]
      ,[appt_left_msg_ind]
      ,[appt_no_an"
dbo,WorkFlowPurge_Appointments,SQL_STORED_PROCEDURE,2014-03-10 00:08:02.453,2023-03-19 07:58:54.013,3296,Has Source,1772,"
-- =============================================
-- Author:		Sam Callejo and Kris Jornlin
-- Create date: 01/30/2013
-- Description:	Gets only providers for listbox.
-- =============================================

CREATE PROCEDURE [dbo].[WorkFlowPurge_Appointments]  
	@Apptdate datetime,
	@ProcessToPurge varchar(50)
AS  
BEGIN  
	 	
		---------- Sanity Check : clean up rows --------------------------		 
		delete from temp_PurgeWorkFlowInfo where ProcessToPurge = @ProcessToPurge"
dbo,GetSpexFrameDetails,SQL_STORED_PROCEDURE,2013-02-20 00:01:01.483,2023-03-19 07:58:53.853,3679,Has Source,32778,"CREATE PROCEDURE [dbo].[GetSpexFrameDetails]
@SpexControlID int,
@SessionId uniqueidentifier,
@MatchSpexCollectionToSpexData bit
as
BEGIN
SET NOCOUNT ON
/******************************************
* LOAD SPEXFRAME FROM SPEXFRAMESTRING TABLE
*******************************************/
	MERGE SpexFrame sf
	USING SpexFrameString sfs
	ON sf.FPC = LTRIM(RTRIM(substring(sfs.SpexFrameDetails,1,14))) and sf.SpexCompanyId = sfs.SpexCompanyId
	WHEN MATCHED THEN
	  UPDATE
	  SET 	sf.SpexControlID = @SpexC"
dbo,LoadFrameCollectionForApi,SQL_STORED_PROCEDURE,2019-10-09 00:13:49.833,2023-03-19 07:58:53.680,1257,Has Source,24014,"-- ============================================================
-- Description: This stored proc loads the Spex Manufacturers Through Spex API, 
-- Spex Collections of the Spex Frames to the actual tables
-- which is retrieved from Jobson Frame API.
-- ============================================================
CREATE PROCEDURE [dbo].[LoadFrameCollectionForApi]
	@SpexControlForApiID INT
AS
BEGIN
SET NOCOUNT ON
	DECLARE @SpexCollectionID INT
	DECLARE @SpexCollectionName AS VARCHAR(150) 
	DECLARE"
dbo,CatalogCleanup_DuplicateFrameCollection,SQL_STORED_PROCEDURE,2018-10-16 09:46:45.027,2023-03-19 07:58:53.640,1615,Has Source,11970,"CREATE PROCEDURE [dbo].[CatalogCleanup_DuplicateFrameCollection]
	@UseSystemCollectionID As INT, 
	@SetNewManufacturerName As VARCHAR(120), 
	@SetNewBrandName As VARCHAR(100), 
	@SetNewCollectionName AS VARCHAR(100),
	@CollectionNameTobeCleaned AS VARCHAR(100)
AS
BEGIN
	BEGIN TRAN T1
	BEGIN TRY  
		DECLARE @BrandName AS VARCHAR(100) 
		DECLARE @CleanCollectionName AS VARCHAR(100) 
		DECLARE @ManufacturerName AS VARCHAR(120) 
		DECLARE @SpexCompanyId AS VARCHAR(100) 
		DECLARE @DuplicateCollectio"
dbo,GetOpenAppointmentSlots_2,SQL_STORED_PROCEDURE,2021-09-29 17:23:44.237,2021-10-22 17:27:07.097,23,Has Source,67050,"CREATE PROCEDURE [dbo].[GetOpenAppointmentSlots_2]
-- parameters
	@begindate varchar(20), -- = '2050-04-01',
	@enddate varchar(20), -- = '2050-04-01',
	@officeNum varchar(25), -- '999',
	@providerId int, -- = 340,
	@duration int, -- = 15
	@scheduledServiceId int, -- = 197417
	@scheduledServiceDuration int, -- = 15
	@excludenicetimes bit
as
BEGIN
SET NOCOUNT ON;

-- get just dates from the parameters
DECLARE @beginDateWithTime varchar(20) = @begindate
DECLARE @endDateWithTime varc"
dbo,GetCompanyOpenAppointmentSlotsDev,SQL_STORED_PROCEDURE,2021-09-21 19:08:37.223,2021-09-22 12:56:00.420,1,Has Source,57078,"CREATE PROCEDURE [dbo].[GetCompanyOpenAppointmentSlotsDev]
-- parameters
	@begindate varchar(20),
	@enddate varchar(20),
	@companyId varchar(20),
	@duration int
AS
BEGIN
SET NOCOUNT ON;
-- declaration
DECLARE @beginDateDate DateTime = convert(date, @begindate);
DECLARE @endDateDate DateTime = convert(date,@enddate);
DECLARE @WeekStartDate DateTime;
DECLARE @WeekEndDate DateTime;
DECLARE @officeNum varchar(25);
DECLARE @tmpDateDateTime DateTime;
DECLARE @tmpDate varchar(20) = DATE"
dbo,GetOpenAppointmentSlots_Dev4,SQL_STORED_PROCEDURE,2021-09-07 10:47:17.893,2021-09-07 10:59:52.570,0,Has Source,63373,"
CREATE PROCEDURE [dbo].[GetOpenAppointmentSlots_Dev4]
-- parameters
	@begindate varchar(20), -- = '2050-04-01',
	@enddate varchar(20), -- = '2050-04-01',
	@officeNum varchar(25), -- '999',
	@providerId int, -- = 340,
	@duration int, -- = 15
	@scheduledServiceId int, -- = 197417
	@scheduledServiceDuration int, -- = 15
	@excludenicetimes bit
as
BEGIN
SET NOCOUNT ON;

-- get office id
DECLARE @officeId int;
select @officeId = officeId from Office where OfficeNum=@officeNum;

-- "
dbo,GetCompanyOpenAppointmentSlots_temp,SQL_STORED_PROCEDURE,2021-07-15 17:18:25.530,2021-07-22 17:18:29.920,7,Has Source,64163,"CREATE PROCEDURE [dbo].[GetCompanyOpenAppointmentSlots_temp]
-- parameters
	@begindate varchar(20),
	@enddate varchar(20),
	@companyId varchar(20),
	@duration int
AS
BEGIN
SET NOCOUNT ON;
-- declaration
DECLARE @beginDateDate DateTime = convert(date, @begindate);
DECLARE @endDateDate DateTime = convert(date,@enddate);
DECLARE @WeekStartDate DateTime;
DECLARE @WeekEndDate DateTime;
DECLARE @officeNum varchar(25);
DECLARE @tmpDateDateTime DateTime;
DECLARE @tmpDate varchar(20) = DA"
dbo,GetCompanyOpenAppointmentSlots_Dev,SQL_STORED_PROCEDURE,2021-07-13 16:34:27.867,2021-07-21 15:33:50.610,8,Has Source,72355,"CREATE PROCEDURE [dbo].[GetCompanyOpenAppointmentSlots_Dev]
-- parameters
	@begindate varchar(20),
	@enddate varchar(20),
	@companyId varchar(20),
	@duration int
AS
BEGIN
SET NOCOUNT ON;
-- declaration
DECLARE @beginDateDate DateTime = convert(date, @begindate);
DECLARE @endDateDate DateTime = convert(date,@enddate);
DECLARE @WeekStartDate DateTime;
DECLARE @WeekEndDate DateTime;
DECLARE @officeNum varchar(25);
DECLARE @tmpDateDateTime DateTime;
DECLARE @tmpDate varchar(20) = DAT"
dbo,GetOpenAppointmentSlots_Dev2,SQL_STORED_PROCEDURE,2021-07-15 17:57:41.803,2021-07-20 19:46:03.207,5,Has Source,64403,"CREATE PROCEDURE [dbo].[GetOpenAppointmentSlots_Dev2] 
-- parameters
	@begindate varchar(20), -- = '2050-04-01',
	@enddate varchar(20), -- = '2050-04-01',
	@officeNum varchar(25), -- '999',
	@providerId int, -- = 340,
	@duration int, -- = 15
	@scheduledServiceId int, -- = 197417
	@scheduledServiceDuration int -- = 15
as
BEGIN
SET NOCOUNT ON;

-- get office id
DECLARE @officeId int;
select @officeId = officeId from Office where OfficeNum=@officeNum;

-- sql code to get provider b"
dbo,GetOpenAppointmentSlots_Dev3,SQL_STORED_PROCEDURE,2021-07-16 20:15:09.217,2021-07-19 17:03:00.280,3,Has Source,62223,"CREATE PROCEDURE [dbo].[GetOpenAppointmentSlots_Dev3] 
-- parameters
	@begindate varchar(20), -- = '2050-04-01',
	@enddate varchar(20), -- = '2050-04-01',
	@officeNum varchar(25), -- '999',
	@providerId int, -- = 340,
	@duration int, -- = 15
	@scheduledServiceId int, -- = 197417
	@scheduledServiceDuration int -- = 15
as
BEGIN
SET NOCOUNT ON;

-- get office id
DECLARE @officeId int;
select @officeId = officeId from Office where OfficeNum=@officeNum;

-- sql code to get provider b"
dbo,GetOpenAppointmentSlots_Dev,SQL_STORED_PROCEDURE,2021-07-09 15:09:28.393,2021-07-13 16:53:17.670,4,Has Source,58912,"CREATE PROCEDURE [dbo].[GetOpenAppointmentSlots_Dev] 
-- parameters
	@begindate varchar(20), -- = '2050-04-01',
	@enddate varchar(20), -- = '2050-04-01',
	@officeNum varchar(25), -- '999',
	@providerId int, -- = 340,
	@duration int, -- = 15
	@scheduledServiceId int, -- = 197417
	@scheduledServiceDuration int -- = 15
as
BEGIN
SET NOCOUNT ON;

-- get office id
DECLARE @officeId int;
select @officeId = officeId from Office where OfficeNum=@officeNum;

-- sql code to get provider bl"
dbo,FrameSearch_Get_Testing,SQL_STORED_PROCEDURE,2020-12-09 22:44:53.527,2020-12-09 22:47:32.210,0,Has Source,5587,"
-- =============================================
-- Author:		<Author,,Ankur Patel>
-- Create date: <Create Date,,02/18/2015>
-- Description:	<Description,,Get Frame Search Data>
-- =============================================
--exec FrameSearch_Get '936','936','MYICM',NULL,NULL
--exec FrameSearch_Get_Old '936','936','NIKE%1000%',NULL,NULL
--exec FrameSearch_Get '936','936','NIKE%1000%',NULL,NULL
--exec FrameSearch_Get '936','936','NIKE%1000%',NULL,1

/*History:
10/23/19 - Amish - U"
dbo,__GetInvoiceTransactions,SQL_STORED_PROCEDURE,2020-11-16 11:24:19.110,2020-11-16 11:24:19.110,0,Has Source,2301,"-- InvoiceTransaction object
CREATE PROCEDURE [dbo].[__GetInvoiceTransactions]
    @InvoiceNum int,
    @CompanyId varchar(20),
	@MessageId varchar(36),
	@OrderNums varchar(MAX)
AS

SELECT
                            MessageId = @MessageId
                            ,Version = convert(varchar(10),'1.0.0')
                            ,TransactionId = pt.PosTransactionUid
                            ,DisplayTransactionNum = pt.TransactionID
                            ,PatientId = p."
dbo,__GetInvoiceProducts,SQL_STORED_PROCEDURE,2020-11-12 18:43:25.490,2020-11-12 19:02:29.720,0,Has Source,12094,"-- InvoiceProduct object

CREATE PROCEDURE [dbo].[__GetInvoiceProducts]
@MessageId varchar(36),
@OrderNums varchar(MAX),
@InvoiceNum int
AS

                        SELECT 
                            MessageId = @MessageId 
                            ,Version = convert(varchar(10),'1.0.0') 
                            ,InvoiceProductId = id.InvoiceDetailUid 
                            ,InvoiceId = invs.InvoiceSummaryUid 							
                            ,Quantity = id.Quantity "
dbo,__GetInvoiceOrders,SQL_STORED_PROCEDURE,2020-11-05 15:45:15.973,2020-11-11 01:29:31.117,6,Has Source,9788,"CREATE PROCEDURE [dbo].[__GetInvoiceOrders]
@InvoiceNum int
AS
SELECT o.StatusCode
                            ,Version = convert(varchar(10),'1.0.0')
                            ,InvoiceOrderId = invs.invoicesummaryuid
                            ,OrderId = o.OrderUid
                            ,DisplayOrderNum = o.orderNum
                            ,PairNum = 1
                            ,OfficeNum = o.OfficeNum
                            ,AssociateId = e.EMREmployeeNum
       "
dbo,__GetInvoice,SQL_STORED_PROCEDURE,2020-11-05 15:08:19.567,2020-11-05 15:08:19.567,0,Has Source,591,"-- Invoice object (New)
CREATE PROCEDURE [dbo].[__GetInvoice]
@InvoiceNum int
AS

SELECT TOP 1
MessageId = convert(varchar(36), '')
,Version = convert(varchar(10), '1.0.0')
,InvoiceId = pp.PaymentUid
,DisplayInvoiceId = pp.PaymentId
,EmployeeId = e.EMREmployeeNum
,EmployeeLogon = u.name
,InvoiceDate = convert(varchar(20), pp.PaymentDate, 120)
FROM PosPayment pp
INNER JOIN PosTransaction pt ON pt.PaymentId=pp.PaymentId --and pt.TransactionTypeID in (1,3,5)
INNER JOIN Employee e ON e.employee"
dbo,__GetInvoiceTransactionForStore,SQL_STORED_PROCEDURE,2020-07-23 15:02:41.190,2020-10-23 13:32:17.783,92,Has Source,1433,"-- InvoiceTransaction object
CREATE PROCEDURE __GetInvoiceTransactionForStore
    @OrderNum int,
    @CompanyId varchar(20)
AS

SELECT
    MessageId = convert(varchar(36), '')
    ,Version = convert(varchar(10), '1.0.0')
    ,TransactionId = pt.PosTransactionUid
    ,DisplayTransactionNum = pt.TransactionID
    ,PatientId = p.PatientUid
    ,PaymentId = pp.PaymentUid
    ,DisplayPaymentNum = pp.PaymentID
    ,TransactionType = ptt.Description
    ,TransactionDate = convert(varchar"
dbo,__GetLabOrderForStore,SQL_STORED_PROCEDURE,2020-09-22 11:45:05.980,2020-09-22 11:45:05.980,0,Has Source,4554,"
CREATE PROCEDURE [dbo].[__GetLabOrderForStore]
@OrderNum int
AS

SELECT
	MessageId = convert(varchar(36), '')
	,Version = convert(varchar(10), '1.0.0')
	,o.[OrderUid] as OrderId
	,o.[OrderNum] as DisplayOrderNum
	,InvoiceId = (select top 1 paymentuid from pospayment where paymentid in (select paymentid from postransaction where transactiontypeid=2 and orderid=@OrderNum) order by paymentid)
	,o.QualificationId as QualificationId
	,o.[OfficeNum]
	,o.[LabNum]
	,o.[ShipToType]
	,ship"
dbo,__GetInventoryActivityForStore,SQL_STORED_PROCEDURE,2020-07-23 15:05:09.123,2020-09-04 12:45:09.000,43,Has Source,1232,"CREATE PROCEDURE __GetInventoryActivityForStore 
@ID int
AS

SELECT  
MessageId = convert(varchar(36), '')
,Version = convert(varchar(10), '1.0.0')
,InventoryActivityId = InventoryActivityUid
,OfficeNum = [OfficeNum]
,ItemSku = i.ItemNum
,ItemUpc = i.UpcCode
,ReferenceNum = [ReferrenceNum]
,InvTransType = itt.description
,Quantity = [Quantity]
,TransactionDate = convert(varchar(20), [TransactionDate], 120)
,[AdjustmentReason] = c1.value
,ia.ID
,Employee = e.EmrEmployeeNum
,Tran"
dbo,__GetEyeglassExtraForStore,SQL_STORED_PROCEDURE,2020-08-06 12:18:03.650,2020-08-06 12:18:03.650,0,Has Source,774,"
CREATE PROCEDURE [dbo].[__GetEyeglassExtraForStore]
@OrderNum int
AS

SELECT
	MessageId = convert(varchar(36), '')
	,Version = convert(varchar(10), '1.0.0')
	,EGExtra.[ID]
	,[OrderNum]
	,[ItemType] = ItemType.Description
	--,[ItemID]
	,ItemName = i.ItemName
	,[Comment]
	,[ColorDensity]
	,Eye = whichlens
	,ExtraCode1 = ism.Code1
	,ExtraCode2 = ism.Code2
	,ExtraCode3 = ism.Code3
	,ExtraCode4 = ism.Code4
	,ExtraCode5 = ism.Code5
	,ExtraCode6 = ism.Code6
	,ExtraCode7 = ism.Cod"
dbo,__GetEyeglassOrderFrameForStore,SQL_STORED_PROCEDURE,2020-08-06 12:18:01.160,2020-08-06 12:18:01.160,0,Has Source,1807,"
CREATE PROCEDURE [dbo].[__GetEyeglassOrderFrameForStore]
@OrderNum int
AS

SELECT 
	MessageId = convert(varchar(36), '')
	,Version = convert(varchar(10), '1.0.0')
	,ego.[OrderNum]
	,[EGType]
	,[NearOnly]
	,[Uncut]
	,[ArBackSide]
	,[DispenseType] = dt.Description
	,[DispenseNote]
	,[toMakeFrame]
	,[toMakeRLens]
	,[toMakeLLens]
	,[toMakeExtra]
	,[isSafety]
	,[RxType]
	,[FrameWaiting]
	,[FrameVendorOrderNumber]
	,[SpecialFrameWholeSaleCost]
	,MakeabilityCallDate = convert(v"
dbo,__GetEyeglassRxForStore,SQL_STORED_PROCEDURE,2020-08-06 12:17:58.200,2020-08-06 12:17:58.200,0,Has Source,1121,"
CREATE PROCEDURE [dbo].[__GetEyeglassRxForStore]
@OrderNum int
AS

SELECT
	MessageId = convert(varchar(36), '')
	,Version = convert(varchar(10), '1.0.0')
	,egrx.[ID]
	,[OrderNum]
	,[Eye]
	--,egrx.[ItemID]
	,[FPD]
	,[NPD]
	,[Sphere]
	,[Cylinder]
	,[Axis]
	,[Prism1]
	,[PrismDir1]
	--,[Dir1]
	,[Prism2]
	,[PrismDir2]
	--,[Dir2]
	--,[ResultPrism]
	--,[ResultAngle]
	,[Base]
	,[OcHeight]
	,HeightDirection = 'H'
	,[AddPower1]
	,[AddPower2]
	,[SegHeight]
	,[Thick]
	,[IsBa"
dbo,__GetInvoiceDetailForStore,SQL_STORED_PROCEDURE,2020-08-06 12:17:55.477,2020-08-06 12:17:55.477,0,Has Source,1053,"
CREATE PROCEDURE [dbo].[__GetInvoiceDetailForStore]
@OrderNum int
AS

SELECT 
	MessageId = convert(varchar(36), '')
	,Version = convert(varchar(10), '1.0.0')
	,i.[ID]
	,[InvoiceID] = newid()
	,[LineNum]
	,d.OrderNum
	,OrderDate = convert(varchar(20), OrderDate, 120)
	,i.[ItemType]
	,ItemTypeDescription = t.Description
	--,[ItemID]
	,i.ItemNum
	,i.UPCCode
	,[Quantity]
	,[Price]
	--,[DiscountTypeID]
	,DiscountType = dt.Description
	,DiscountLabCode1 = dt.LabCode1
	,Discount"
dbo,__GetEndOfDayForStore,SQL_STORED_PROCEDURE,2020-07-30 15:06:33.073,2020-07-30 15:06:33.073,0,Has Source,2022,"
CREATE PROCEDURE __GetEndOfDayForStore
@OfficeNum varchar(20),
@TransDate date = null
AS

IF @TransDate IS NULL
	SET @TransDate = getdate() - 1

select
MessageId = convert(varchar(36), '')
,Version = convert(varchar(10), '1.0.0')
,OfficeEndOfDayActivityId = newid()
,DataStructureVersion = '1.0.0'
,DayCloseId = dc.DayCloseId
,OfficeEndOfDayActivityDate = convert(varchar(20), dc.TransDate, 120)
,GeneratedDate = convert(varchar(20), getdate(), 120) -- created by the API
,CompanyUi"
